enforcement_id,country_code,company_name,sector,violation_group,violation_type,enforcement_date,fine_amount_usd,enforcing_agency,summary,source_url,country_name,source_file,fine_amount_original,currency,case_name
US_FTC_MERGER_110247,US,"Koninklijke Ahold N.V. and Bruno's Supermarkets, Inc.",retail,consumer,"deceptive practices, unfair practices",2001-12-07,0.0,FTC,"An official website of the United States government Here’s how you know The .gov means it’s official.Federal government websites often end in .gov or .mil. Before sharing sensitive information, make sure you’re on a federal government site.",https://www.ftc.gov/os/caselist/c4027.shtm,us,1_us_cases.csv,,,
US_FTC_MERGER_10040,US,"Airgas, Inc.",manufacturing,consumer,"deceptive practices, unfair practices",2001-10-26,0.0,FTC,"An official website of the United States government Here’s how you know The .gov means it’s official.Federal government websites often end in .gov or .mil. Before sharing sensitive information, make sure you’re on a federal government site.",https://www.ftc.gov/os/caselist/c4029.shtm,us,1_us_cases.csv,,,
US_FTC_MERGER_110015,US,"Chicago Bridge & Iron Company N.V., Chicago Bridge & Iron Company, and Pitt-Des Moines, Inc.",manufacturing,competition,"monopoly, deceptive practices, unfair practices",2001-10-26,0.0,FTC,"An official website of the United States government Here’s how you know The .gov means it’s official.Federal government websites often end in .gov or .mil. Before sharing sensitive information, make sure you’re on a federal government site.",https://www.ftc.gov/os/caselist/d9300.shtm,us,1_us_cases.csv,,,
US_FTC_MERGER_110057,US,Diageo PLC and Vivendi Universal S.A.,manufacturing,consumer,"deceptive practices, unfair practices",2001-12-19,0.0,FTC,"An official website of the United States government Here’s how you know The .gov means it’s official.Federal government websites often end in .gov or .mil. Before sharing sensitive information, make sure you’re on a federal government site.",https://www.ftc.gov/os/caselist/0110057/,us,1_us_cases.csv,,,
US_FTC_MERGER_10077,US,MSC.Software Corporation,technology,consumer,"deceptive practices, unfair practices",2002-07-09,0.0,FTC,"An official website of the United States government Here’s how you know The .gov means it’s official.Federal government websites often end in .gov or .mil. Before sharing sensitive information, make sure you’re on a federal government site.",https://www.ftc.gov/os/caselist/d9299.shtm,us,1_us_cases.csv,,,
US_FTC_MERGER_10186,US,"Metso Oyj, and Svedala Industri AB",manufacturing,consumer,"deceptive practices, unfair practices",2001-09-07,0.0,FTC,"An official website of the United States government Here’s how you know The .gov means it’s official.Federal government websites often end in .gov or .mil. Before sharing sensitive information, make sure you’re on a federal government site.",https://www.ftc.gov/os/caselist/c4024.shtm,us,1_us_cases.csv,,,
US_FTC_MERGER_110011,US,"Chevron Corporation, and Texaco Inc.",energy,consumer,"deceptive practices, unfair practices",2002-01-04,45000000000.0,FTC,"An official website of the United States government Here’s how you know The .gov means it’s official.Federal government websites often end in .gov or .mil. Before sharing sensitive information, make sure you’re on a federal government site.",https://www.ftc.gov/os/caselist/c4023.shtm,us,1_us_cases.csv,,,
US_FTC_MERGER_10112,US,"Lafarge S.A., Blue Circle Industries PLC, et al.",manufacturing,consumer,"deceptive practices, unfair practices",2002-02-15,0.0,FTC,"An official website of the United States government Here’s how you know The .gov means it’s official.Federal government websites often end in .gov or .mil. Before sharing sensitive information, make sure you’re on a federal government site.",https://www.ftc.gov/os/caselist/c4014.shtm,us,1_us_cases.csv,,,
US_FTC_MERGER_10212,US,Siemens AG and Vodafone Group Plc,manufacturing,consumer,"deceptive practices, unfair practices",2001-04-06,9000000000.0,FTC,"An official website of the United States government Here’s how you know The .gov means it’s official.Federal government websites often end in .gov or .mil. Before sharing sensitive information, make sure you’re on a federal government site.",https://www.ftc.gov/os/caselist/c4011.shtm,us,1_us_cases.csv,,,
US_FTC_MERGER_9910323,US,"Hearst Trust, The, The Hearst Corporation, and First DataBank, Inc.",healthcare,competition,"monopoly, deceptive practices, unfair practices",2001-04-04,19000000.0,FTC,"An official website of the United States government Here’s how you know The .gov means it’s official.Federal government websites often end in .gov or .mil. Before sharing sensitive information, make sure you’re on a federal government site.",https://www.ftc.gov/os/caselist/ca101cv00734ddc.shtm,us,1_us_cases.csv,,,
US_FTC_MERGER_10067,US,DTE Energy Company and MCN Energy Group Inc.,energy,consumer,"deceptive practices, unfair practices",2001-03-22,4000000000.0,FTC,"An official website of the United States government Here’s how you know The .gov means it’s official.Federal government websites often end in .gov or .mil. Before sharing sensitive information, make sure you’re on a federal government site.",https://www.ftc.gov/os/caselist/c4008.shtm,us,1_us_cases.csv,,,
US_FTC_MERGER_9910301,US,"Dow Chemical Company, The, and Union Carbide Corporation",manufacturing,consumer,"deceptive practices, unfair practices",2011-02-24,0.0,FTC,"An official website of the United States government Here’s how you know The .gov means it’s official.Federal government websites often end in .gov or .mil. Before sharing sensitive information, make sure you’re on a federal government site.",https://www.ftc.gov/os/caselist/c3999.shtm,us,1_us_cases.csv,,,
US_FTC_MERGER_10172,US,"Entergy Corporation and Entergy-Koch, LP",energy,consumer,"deceptive practices, unfair practices",2001-01-31,0.0,FTC,"An official website of the United States government Here’s how you know The .gov means it’s official.Federal government websites often end in .gov or .mil. Before sharing sensitive information, make sure you’re on a federal government site.",https://www.ftc.gov/os/caselist/c3998.shtm,us,1_us_cases.csv,,,
US_FTC_MERGER_10086,US,El Paso Energy Corporation and The Coastal Corporation,energy,consumer,"deceptive practices, unfair practices",2001-01-29,16000000000.0,FTC,"An official website of the United States government Here’s how you know The .gov means it’s official.Federal government websites often end in .gov or .mil. Before sharing sensitive information, make sure you’re on a federal government site.",https://www.ftc.gov/os/caselist/c3996.shtm,us,1_us_cases.csv,,,
US_FTC_MERGER_110022,US,"Winn-Dixie Stores, Inc.",retail,consumer,"deceptive practices, unfair practices",2001-01-09,13700000000.0,FTC,"An official website of the United States government Here’s how you know The .gov means it’s official.Federal government websites often end in .gov or .mil. Before sharing sensitive information, make sure you’re on a federal government site.",https://www.ftc.gov/os/caselist/c4001.shtm,us,1_us_cases.csv,,,
US_FTC_MERGER_10121,US,El Paso Energy Corporation and PG&E Corporation,energy,consumer,"deceptive practices, unfair practices",2000-12-21,10600000000.0,FTC,"An official website of the United States government Here’s how you know The .gov means it’s official.Federal government websites often end in .gov or .mil. Before sharing sensitive information, make sure you’re on a federal government site.",https://www.ftc.gov/os/caselist/c3997.shtm,us,1_us_cases.csv,,,
US_FTC_MERGER_10181,US,"Computer Sciences Corporation, and Mynd Corporation",technology,consumer,"deceptive practices, unfair practices",2000-12-20,568000000.0,FTC,"An official website of the United States government Here’s how you know The .gov means it’s official.Federal government websites often end in .gov or .mil. Before sharing sensitive information, make sure you’re on a federal government site.",https://www.ftc.gov/os/caselist/c3991.shtm,us,1_us_cases.csv,,,
US_FTC_MERGER_10197,US,"Valspar Corporation, The",manufacturing,consumer,"deceptive practices, unfair practices",2000-12-19,0.0,FTC,"An official website of the United States government Here’s how you know The .gov means it’s official.Federal government websites often end in .gov or .mil. Before sharing sensitive information, make sure you’re on a federal government site.",https://www.ftc.gov/os/caselist/c3995.shtm,us,1_us_cases.csv,,,
US_FTC_MERGER_10088,US,"Glaxo Wellcome plc, and SmithKline Beecham plc",healthcare,consumer,"deceptive practices, unfair practices",2000-12-18,182000000000.0,FTC,"An official website of the United States government Here’s how you know The .gov means it’s official.Federal government websites often end in .gov or .mil. Before sharing sensitive information, make sure you’re on a federal government site.",https://www.ftc.gov/os/caselist/c3990.shtm,us,1_us_cases.csv,,,
US_FTC_MERGER_10105,US,"America Online, Inc., and Time Warner Inc.",technology,consumer,"deceptive practices, unfair practices",2000-11-09,0.0,FTC,"An official website of the United States government Here’s how you know The .gov means it’s official.Federal government websites often end in .gov or .mil. Before sharing sensitive information, make sure you’re on a federal government site.",https://www.ftc.gov/os/caselist/c3989.shtm,us,1_us_cases.csv,,,
US_FTC_MERGER_10215,US,"Philip Morris Companies, Inc., and Nabisco Holdings Corp",manufacturing,consumer,"deceptive practices, unfair practices",2000-12-07,0.0,FTC,"An official website of the United States government Here’s how you know The .gov means it’s official.Federal government websites often end in .gov or .mil. Before sharing sensitive information, make sure you’re on a federal government site.",https://www.ftc.gov/os/caselist/c3987.shtm,us,1_us_cases.csv,,,
US_FTC_MERGER_10082,US,"Novartis AG, AStraZeneca, PLC, and Syngenta AG",manufacturing,consumer,"deceptive practices, unfair practices",2000-11-01,0.0,FTC,"An official website of the United States government Here’s how you know The .gov means it’s official.Federal government websites often end in .gov or .mil. Before sharing sensitive information, make sure you’re on a federal government site.",https://www.ftc.gov/os/caselist/c3979.shtm,us,1_us_cases.csv,,,
US_FTC_MERGER_10208,US,"Tyco International, Ltd.",healthcare,consumer,"deceptive practices, unfair practices",2000-10-17,9600000.0,FTC,"An official website of the United States government Here’s how you know The .gov means it’s official.Federal government websites often end in .gov or .mil. Before sharing sensitive information, make sure you’re on a federal government site.",https://www.ftc.gov/os/caselist/c3985.shtm,us,1_us_cases.csv,,,
US_FTC_MERGER_10098,US,"Manheim Auctions, Inc., Cox Enterprises, Inc., ADT Automotive Holdings, Inc., and Tyco International, Ltd",healthcare,competition,"monopoly, deceptive practices, unfair practices",2000-10-02,9600000.0,FTC,"An official website of the United States government Here’s how you know The .gov means it’s official.Federal government websites often end in .gov or .mil. Before sharing sensitive information, make sure you’re on a federal government site.",https://www.ftc.gov/os/caselist/c3982.shtm,us,1_us_cases.csv,,,
US_FTC_MERGER_10100,US,"Agrium, Inc., and Union Oil Company of California and Unocal Corporation",manufacturing,consumer,"deceptive practices, unfair practices",2000-09-29,9600000.0,FTC,"An official website of the United States government Here’s how you know The .gov means it’s official.Federal government websites often end in .gov or .mil. Before sharing sensitive information, make sure you’re on a federal government site.",https://www.ftc.gov/os/caselist/c3981.shtm,us,1_us_cases.csv,,,
US_FTC_MERGER_10092,US,"Boeing Company, The",defense_–_equipment_and_engineering_services,consumer,"deceptive practices, unfair practices",2000-09-27,9600000.0,FTC,"An official website of the United States government Here’s how you know The .gov means it’s official.Federal government websites often end in .gov or .mil. Before sharing sensitive information, make sure you’re on a federal government site.",https://www.ftc.gov/os/caselist/c3992.shtm,us,1_us_cases.csv,,,
US_FTC_MERGER_10154,US,"Conso International Corporation, MP Holdings, Inc. and The McCall Pattern Company",manufacturing,consumer,"deceptive practices, unfair practices",2000-08-04,9600000.0,FTC,"An official website of the United States government Here’s how you know The .gov means it’s official.Federal government websites often end in .gov or .mil. Before sharing sensitive information, make sure you’re on a federal government site.",https://www.ftc.gov/os/caselist/0010054.shtm,us,1_us_cases.csv,,,
US_FTC_MERGER_9910308,US,"Etablissements Delhaize Freres et Cie ""Le Lion"" S.A., Delhaize America, Inc., and Hannaford Bros. Co",retail,consumer,"deceptive practices, unfair practices",2000-07-25,9600000.0,FTC,"An official website of the United States government Here’s how you know The .gov means it’s official.Federal government websites often end in .gov or .mil. Before sharing sensitive information, make sure you’re on a federal government site.",https://www.ftc.gov/os/caselist/c3962.shtm,us,1_us_cases.csv,,,
US_FTC_MERGER_10137,US,H.J. Heinz Company and Milnot Holding Corp,manufacturing,consumer,"deceptive practices, unfair practices",2001-04-27,9600000.0,FTC,"An official website of the United States government Here’s how you know The .gov means it’s official.Federal government websites often end in .gov or .mil. Before sharing sensitive information, make sure you’re on a federal government site.",https://www.ftc.gov/os/caselist/ca100cv01688ddc.shtm,us,1_us_cases.csv,,,
US_FTC_MERGER_10120,US,"Swedish Match North America Inc., and National Tobacco Company, L.P",manufacturing,consumer,"deceptive practices, unfair practices",2001-01-05,9600000.0,FTC,"An official website of the United States government Here’s how you know The .gov means it’s official.Federal government websites often end in .gov or .mil. Before sharing sensitive information, make sure you’re on a federal government site.",https://www.ftc.gov/os/caselist/d9296.shtm,us,1_us_cases.csv,,,
US_FTC_MERGER_10059,US,"Pfizer Inc., and Warner-Lambert Company",healthcare,consumer,"deceptive practices, unfair practices",2000-06-19,90000000000.0,FTC,"An official website of the United States government Here’s how you know The .gov means it’s official.Federal government websites often end in .gov or .mil. Before sharing sensitive information, make sure you’re on a federal government site.",https://www.ftc.gov/os/caselist/c3957.shtm,us,1_us_cases.csv,,,
US_FTC_MERGER_10057,US,"Kroger Company, The, and Winn-Dixie Stores, Inc.",retail,consumer,"deceptive practices, unfair practices",2000-06-02,9600000.0,FTC,"An official website of the United States government Here’s how you know The .gov means it’s official.Federal government websites often end in .gov or .mil. Before sharing sensitive information, make sure you’re on a federal government site.",https://www.ftc.gov/os/caselist/0010057.shtm,us,1_us_cases.csv,,,
US_FTC_MERGER_9810108,US,Service Corporation International,healthcare,competition,"monopoly, deceptive practices, unfair practices",2000-05-18,9600000.0,FTC,"An official website of the United States government Here’s how you know The .gov means it’s official.Federal government websites often end in .gov or .mil. Before sharing sensitive information, make sure you’re on a federal government site.",https://www.ftc.gov/os/caselist/c3959.shtm,us,1_us_cases.csv,,,
US_FTC_MERGER_9910218,US,"FMC Corporation, Solutia Inc., and Astaris LL",manufacturing,consumer,"deceptive practices, unfair practices",2000-04-07,9600000.0,FTC,"An official website of the United States government Here’s how you know The .gov means it’s official.Federal government websites often end in .gov or .mil. Before sharing sensitive information, make sure you’re on a federal government site.",https://www.ftc.gov/os/caselist/c3935.shtm,us,1_us_cases.csv,,,
US_FTC_MERGER_10080,US,"Duke Energy Corporation, Phillips Petroleum Company, and Duke Energy Field Services L.L.C.",energy,consumer,"deceptive practices, unfair practices",2000-03-31,9600000.0,FTC,"An official website of the United States government Here’s how you know The .gov means it’s official.Federal government websites often end in .gov or .mil. Before sharing sensitive information, make sure you’re on a federal government site.",https://www.ftc.gov/os/caselist/c3932.shtm,us,1_us_cases.csv,,,
US_FTC_MERGER_9910237,US,"Rhodia, Donau Chemie AG, and Albright & Wilson PL",manufacturing,consumer,"deceptive practices, unfair practices",2000-03-14,9600000.0,FTC,"An official website of the United States government Here’s how you know The .gov means it’s official.Federal government websites often end in .gov or .mil. Before sharing sensitive information, make sure you’re on a federal government site.",https://www.ftc.gov/os/caselist/c3930.shtm,us,1_us_cases.csv,,,
US_FTC_MERGER_9910192,US,"BP Amoco p.l.c., and Atlantic Richfield Company",energy,consumer,"deceptive practices, unfair practices",2000-02-04,9600000.0,FTC,"An official website of the United States government Here’s how you know The .gov means it’s official.Federal government websites often end in .gov or .mil. Before sharing sensitive information, make sure you’re on a federal government site.",https://www.ftc.gov/os/caselist/c3938.shtm,us,1_us_cases.csv,,,
US_FTC_MERGER_9910298,US,"Fidelity National Financial, Inc.",healthcare,consumer,"deceptive practices, unfair practices",2000-01-12,9600000.0,FTC,"An official website of the United States government Here’s how you know The .gov means it’s official.Federal government websites often end in .gov or .mil. Before sharing sensitive information, make sure you’re on a federal government site.",https://www.ftc.gov/os/caselist/c3929.shtm,us,1_us_cases.csv,,,
US_FTC_MERGER_9910281,US,RHI AG,manufacturing,consumer,"deceptive practices, unfair practices",1999-12-30,9600000.0,FTC,"An official website of the United States government Here’s how you know The .gov means it’s official.Federal government websites often end in .gov or .mil. Before sharing sensitive information, make sure you’re on a federal government site.",https://www.ftc.gov/os/caselist/c4005.shtm,us,1_us_cases.csv,,,
US_FTC_MERGER_9910167,US,"MacDermid, Incorporated, and Polyfibron Technologies, Inc.",manufacturing,competition,"monopoly, deceptive practices, unfair practices",1999-12-22,9600000.0,FTC,"An official website of the United States government Here’s how you know The .gov means it’s official.Federal government websites often end in .gov or .mil. Before sharing sensitive information, make sure you’re on a federal government site.",https://www.ftc.gov/os/caselist/c3911.shtm,us,1_us_cases.csv,,,
US_FTC_MERGER_9910071,US,"Hoechst AG and Rhone-Poulenc S.A., to be renamed Aventis S.A",manufacturing,consumer,"deceptive practices, unfair practices",1999-12-07,9600000.0,FTC,"An official website of the United States government Here’s how you know The .gov means it’s official.Federal government websites often end in .gov or .mil. Before sharing sensitive information, make sure you’re on a federal government site.",https://www.ftc.gov/os/caselist/c3919.shtm,us,1_us_cases.csv,,,
US_FTC_MERGER_9910077,US,Exxon Corporation and Mobil Corporation,energy,consumer,"deceptive practices, unfair practices",1999-11-30,9600000.0,FTC,"An official website of the United States government Here’s how you know The .gov means it’s official.Federal government websites often end in .gov or .mil. Before sharing sensitive information, make sure you’re on a federal government site.",https://www.ftc.gov/os/caselist/c3907.shtm,us,1_us_cases.csv,,,
US_FTC_MERGER_9910306,US,Reckitt & Colman plc,manufacturing,consumer,"deceptive practices, unfair practices",1999-11-24,2700000000.0,FTC,"An official website of the United States government Here’s how you know The .gov means it’s official.Federal government websites often end in .gov or .mil. Before sharing sensitive information, make sure you’re on a federal government site.",https://www.ftc.gov/os/caselist/c3918.shtm,us,1_us_cases.csv,,,
US_FTC_MERGER_9910240,US,Precision Castparts Corp. and Wyman-Gordon Company,manufacturing,consumer,"deceptive practices, unfair practices",1999-11-10,0.0,FTC,"An official website of the United States government Here’s how you know The .gov means it’s official.Federal government websites often end in .gov or .mil. Before sharing sensitive information, make sure you’re on a federal government site.",https://www.ftc.gov/os/caselist/c3904.shtm,us,1_us_cases.csv,,,
US_FTC_MERGER_9910244,US,"Dominion Resources, Inc., and Consolidated Natural Gas Company",energy,consumer,"deceptive practices, unfair practices",1999-11-05,0.0,FTC,"An official website of the United States government Here’s how you know The .gov means it’s official.Federal government websites often end in .gov or .mil. Before sharing sensitive information, make sure you’re on a federal government site.",https://www.ftc.gov/os/caselist/c3901.shtm,us,1_us_cases.csv,,,
US_FTC_MERGER_9910178,US,El Paso Energy Corporation,energy,consumer,"deceptive practices, unfair practices",1999-10-22,6000000000.0,FTC,"An official website of the United States government Here’s how you know The .gov means it’s official.Federal government websites often end in .gov or .mil. Before sharing sensitive information, make sure you’re on a federal government site.",https://www.ftc.gov/os/caselist/c3915.shtm,us,1_us_cases.csv,,,
US_FTC_MERGER_9910319,US,VNU N.V,healthcare,consumer,"deceptive practices, unfair practices",1999-10-22,0.0,FTC,"An official website of the United States government Here’s how you know The .gov means it’s official.Federal government websites often end in .gov or .mil. Before sharing sensitive information, make sure you’re on a federal government site.",https://www.ftc.gov/os/caselist/c3900.shtm,us,1_us_cases.csv,,,
US_FTC_MERGER_9810030,US,Ceridian Corporation,healthcare,consumer,"deceptive practices, unfair practices",1999-09-29,0.0,FTC,"An official website of the United States government Here’s how you know The .gov means it’s official.Federal government websites often end in .gov or .mil. Before sharing sensitive information, make sure you’re on a federal government site.",https://www.ftc.gov/os/caselist/c3933.shtm,us,1_us_cases.csv,,,
US_FTC_MERGER_9910288,US,"Associated Octel Company Limited, The",manufacturing,consumer,"deceptive practices, unfair practices",1999-09-07,0.0,FTC,"An official website of the United States government Here’s how you know The .gov means it’s official.Federal government websites often end in .gov or .mil. Before sharing sensitive information, make sure you’re on a federal government site.",https://www.ftc.gov/os/caselist/c3913.shtm,us,1_us_cases.csv,,,
US_FTC_MERGER_9910041,US,"Kroger Co., The, and The John C. Groub Company, Inc.",retail,consumer,"deceptive practices, unfair practices",1999-08-23,0.0,FTC,"An official website of the United States government Here’s how you know The .gov means it’s official.Federal government websites often end in .gov or .mil. Before sharing sensitive information, make sure you’re on a federal government site.",https://www.ftc.gov/os/caselist/c3905.shtm,us,1_us_cases.csv,,,
US_FTC_MERGER_9910075,US,"Shaw's Supermarkets, Inc.",retail,consumer,"deceptive practices, unfair practices",1999-06-28,2800000000.0,FTC,"An official website of the United States government Here’s how you know The .gov means it’s official.Federal government websites often end in .gov or .mil. Before sharing sensitive information, make sure you’re on a federal government site.",https://www.ftc.gov/os/caselist/c3934.shtm,us,1_us_cases.csv,,,
US_FTC_MERGER_9810339,US,"Albertson's, Inc. and American Stores Company",retail,consumer,"deceptive practices, unfair practices",1999-06-22,0.0,FTC,"An official website of the United States government Here’s how you know The .gov means it’s official.Federal government websites often end in .gov or .mil. Before sharing sensitive information, make sure you’re on a federal government site.",https://www.ftc.gov/os/caselist/c3986.shtm,us,1_us_cases.csv,,,
US_FTC_MERGER_9910024,US,"Kroger Co., The, and Fred Meyer, Inc.",retail,consumer,"deceptive practices, unfair practices",1999-05-27,0.0,FTC,"An official website of the United States government Here’s how you know The .gov means it’s official.Federal government websites often end in .gov or .mil. Before sharing sensitive information, make sure you’re on a federal government site.",https://www.ftc.gov/os/caselist/c3917.shtm,us,1_us_cases.csv,,,
US_FTC_MERGER_9910101,US,"Provident Companies, Inc. and UNUM Corporation",healthcare,consumer,"deceptive practices, unfair practices",1999-05-18,0.0,FTC,"An official website of the United States government Here’s how you know The .gov means it’s official.Federal government websites often end in .gov or .mil. Before sharing sensitive information, make sure you’re on a federal government site.",https://www.ftc.gov/os/caselist/c3894.shtm,us,1_us_cases.csv,,,
US_FTC_MERGER_9810327,US,Quexco Inc.orporated,manufacturing,consumer,"deceptive practices, unfair practices",1999-05-14,0.0,FTC,"An official website of the United States government Here’s how you know The .gov means it’s official.Federal government websites often end in .gov or .mil. Before sharing sensitive information, make sure you’re on a federal government site.",https://www.ftc.gov/os/caselist/9810327.shtm,us,1_us_cases.csv,,,
US_FTC_MERGER_9910095,US,SNIA S.p.A,healthcare,consumer,"deceptive practices, unfair practices",1999-05-14,0.0,FTC,"An official website of the United States government Here’s how you know The .gov means it’s official.Federal government websites often end in .gov or .mil. Before sharing sensitive information, make sure you’re on a federal government site.",https://www.ftc.gov/os/caselist/c3889.shtm,us,1_us_cases.csv,,,
US_FTC_MERGER_9910112,US,"Rohm & Haas Company, and Morton International, Inc.",manufacturing,consumer,"deceptive practices, unfair practices",1999-04-26,0.0,FTC,"An official website of the United States government Here’s how you know The .gov means it’s official.Federal government websites often end in .gov or .mil. Before sharing sensitive information, make sure you’re on a federal government site.",https://www.ftc.gov/os/caselist/c3883.shtm,us,1_us_cases.csv,,,
US_FTC_MERGER_9910089,US,Zeneca Group PL,healthcare,consumer,"deceptive practices, unfair practices",1999-03-25,0.0,FTC,"An official website of the United States government Here’s how you know The .gov means it’s official.Federal government websites often end in .gov or .mil. Before sharing sensitive information, make sure you’re on a federal government site.",https://www.ftc.gov/os/caselist/c3880.shtm,us,1_us_cases.csv,,,
US_FTC_MERGER_9910046,US,CMS Energy Corporation,energy,consumer,"deceptive practices, unfair practices",1999-03-19,0.0,FTC,"An official website of the United States government Here’s how you know The .gov means it’s official.Federal government websites often end in .gov or .mil. Before sharing sensitive information, make sure you’re on a federal government site.",https://www.ftc.gov/os/caselist/c3877.shtm,us,1_us_cases.csv,,,
US_FTC_MERGER_9810329,US,"Medtronic, Inc.",healthcare,consumer,"deceptive practices, unfair practices",1999-03-10,0.0,FTC,"An official website of the United States government Here’s how you know The .gov means it’s official.Federal government websites often end in .gov or .mil. Before sharing sensitive information, make sure you’re on a federal government site.",https://www.ftc.gov/os/caselist/c3879.shtm,us,1_us_cases.csv,,,
US_FTC_MERGER_9810353,US,Service Corporation International,healthcare,consumer,"deceptive practices, unfair practices",1999-01-15,0.0,FTC,"An official website of the United States government Here’s how you know The .gov means it’s official.Federal government websites often end in .gov or .mil. Before sharing sensitive information, make sure you’re on a federal government site.",https://www.ftc.gov/os/caselist/9810353/index.shtm,us,1_us_cases.csv,,,
US_FTC_MERGER_9910040,US,ABB AB and ABB AG,manufacturing,consumer,"deceptive practices, unfair practices",1999-01-11,0.0,FTC,"An official website of the United States government Here’s how you know The .gov means it’s official.Federal government websites often end in .gov or .mil. Before sharing sensitive information, make sure you’re on a federal government site.",https://www.ftc.gov/os/caselist/c3867.shtm,us,1_us_cases.csv,,,
US_FTC_MERGER_9810345,US,"British Petroleum Company, The, p.l.c., and Amoco Corporation",energy,consumer,"deceptive practices, unfair practices",1998-12-30,0.0,FTC,"An official website of the United States government Here’s how you know The .gov means it’s official.Federal government websites often end in .gov or .mil. Before sharing sensitive information, make sure you’re on a federal government site.",https://www.ftc.gov/os/caselist/c3868.shtm,us,1_us_cases.csv,,,
US_FTC_MERGER_9810254,US,"Koninklijke Ahold NV, Giant Food Inc., and The 1224 Corporation",retail,consumer,"deceptive practices, unfair practices",1998-10-20,0.0,FTC,"An official website of the United States government Here’s how you know The .gov means it’s official.Federal government websites often end in .gov or .mil. Before sharing sensitive information, make sure you’re on a federal government site.",https://www.ftc.gov/os/caselist/c3861.shtm,us,1_us_cases.csv,,,
US_FTC_MERGER_9810161,US,"Lafarge, S.A., and Lafarge Corporation",manufacturing,consumer,"deceptive practices, unfair practices",1999-02-24,0.0,FTC,"An official website of the United States government Here’s how you know The .gov means it’s official.Federal government websites often end in .gov or .mil. Before sharing sensitive information, make sure you’re on a federal government site.",https://www.ftc.gov/os/caselist/c3852.shtm,us,1_us_cases.csv,,,
US_FTC_MERGER_9810324,US,"Medtronic, Inc.",healthcare,consumer,"deceptive practices, unfair practices",1998-10-01,0.0,FTC,"An official website of the United States government Here’s how you know The .gov means it’s official.Federal government websites often end in .gov or .mil. Before sharing sensitive information, make sure you’re on a federal government site.",https://www.ftc.gov/os/caselist/c3842.shtm,us,1_us_cases.csv,,,
US_FTC_MERGER_9810166,US,"Shell Oil Company and Tejas Energy, LL",energy,consumer,"deceptive practices, unfair practices",1998-10-01,0.0,FTC,"An official website of the United States government Here’s how you know The .gov means it’s official.Federal government websites often end in .gov or .mil. Before sharing sensitive information, make sure you’re on a federal government site.",https://www.ftc.gov/os/caselist/c3843.shtm,us,1_us_cases.csv,,,
US_FTC_MERGER_9810134,US,"Albertson's, Inc., Locomotive Acquisition Corporation, Buttrey Food and Drug Store Company, and FS Equity Partners II, L.P",retail,consumer,"deceptive practices, unfair practices",1998-09-22,0.0,FTC,"An official website of the United States government Here’s how you know The .gov means it’s official.Federal government websites often end in .gov or .mil. Before sharing sensitive information, make sure you’re on a federal government site.",https://www.ftc.gov/os/caselist/c3838.shtm,us,1_us_cases.csv,,,
US_FTC_MERGER_9810060,US,"Monier Lifetile LLC, Boral Ltd., and Lafarge S.A",manufacturing,consumer,"deceptive practices, unfair practices",1999-02-16,0.0,FTC,"An official website of the United States government Here’s how you know The .gov means it’s official.Federal government websites often end in .gov or .mil. Before sharing sensitive information, make sure you’re on a federal government site.",https://www.ftc.gov/os/caselist/d9290.shtm,us,1_us_cases.csv,,,
US_FTC_MERGER_9510097,US,"Merck & Co., Inc., and Merck-Medco Managed Care, L.L.C",healthcare,consumer,"deceptive practices, unfair practices",1998-08-27,0.0,FTC,"An official website of the United States government Here’s how you know The .gov means it’s official.Federal government websites often end in .gov or .mil. Before sharing sensitive information, make sure you’re on a federal government site.",https://www.ftc.gov/os/caselist/c3853.shtm,us,1_us_cases.csv,,,
US_FTC_MERGER_9810127,US,Commonwealth Land Title Insurance Company,healthcare,competition,"monopoly, deceptive practices, unfair practices",1998-08-26,0.0,FTC,"An official website of the United States government Here’s how you know The .gov means it’s official.Federal government websites often end in .gov or .mil. Before sharing sensitive information, make sure you’re on a federal government site.",https://www.ftc.gov/os/caselist/c3835.shtm,us,1_us_cases.csv,,,
US_FTC_MERGER_9710007,US,"Exxon Corporation, The Shell Petroleum Company Limited, and Shell Oil Company",energy,consumer,"collusion, deceptive practices, unfair practices",1998-08-20,0.0,FTC,"An official website of the United States government Here’s how you know The .gov means it’s official.Federal government websites often end in .gov or .mil. Before sharing sensitive information, make sure you’re on a federal government site.",https://www.ftc.gov/os/caselist/c3833.shtm,us,1_us_cases.csv,,,
US_FTC_MERGER_9810111,US,"Nortek, Inc.",manufacturing,consumer,"deceptive practices, unfair practices",1998-07-27,242500000.0,FTC,"An official website of the United States government Here’s how you know The .gov means it’s official.Federal government websites often end in .gov or .mil. Before sharing sensitive information, make sure you’re on a federal government site.",https://www.ftc.gov/os/caselist/c3831.shtm,us,1_us_cases.csv,,,
US_FTC_MERGER_9810211,US,"Schwartz, Gerald W.; Onex Corporation, SC International Services, Inc., and Sky Chefs, Inc.",healthcare,consumer,"deceptive practices, unfair practices",1998-09-23,0.0,FTC,"An official website of the United States government Here’s how you know The .gov means it’s official.Federal government websites often end in .gov or .mil. Before sharing sensitive information, make sure you’re on a federal government site.",https://www.ftc.gov/os/caselist/schwartz.shtm,us,1_us_cases.csv,,,
