enforcement_id,country_code,regulation_id,regulation_name,case_name,company_name,sector,violation_type,violation_date,enforcement_date,fine_amount_usd,settlement_type,ai_related,enforcing_agency,source_url,summary
US_FTC_MERGER_1510172,US,US_FTC,Federal Trade Commission Act,"FTC Puts Conditions on Merger of Energy Transfer Equity, L.P., and The Williams Companies, Inc.","FTC Puts Conditions on Merger of Energy Transfer Equity, L.P., and The Williams Companies, Inc.",energy,"monopoly, deceptive practices, unfair practices",2025-06-17,2016-07-11,37700000000,consent_order,1,FTC,https://www.ftc.gov/news-events/press-releases/2016/06/ftc-puts-conditions-merger-energy-transfer-equity-lp-williams,"An official website of the United States government Here’s how you know The .gov means it’s official.Federal government websites often end in .gov or .mil. Before sharing sensitive information, make sure you’re on a federal government site."
US_FTC_MERGER_1610045,US,US_FTC,Federal Trade Commission Act,FTC Requires Industrial Gas Suppliers to Divest Assets as a Condition of Merger,FTC Requires Industrial Gas Suppliers to Divest Assets as a Condition of Merger,manufacturing,"deceptive practices, unfair practices",2025-06-17,2016-06-14,13400000000,consent_order,1,FTC,https://www.ftc.gov/news-events/press-releases/2016/05/ftc-requires-industrial-gas-suppliers-divest-assets-condition,"An official website of the United States government Here’s how you know The .gov means it’s official.Federal government websites often end in .gov or .mil. Before sharing sensitive information, make sure you’re on a federal government site."
US_FTC_MERGER_1510198,US,US_FTC,Federal Trade Commission Act,"Hikma Pharmaceuticals PLC, In the Matter of",Hikma Pharmaceuticals PLC,healthcare,"deceptive practices, unfair practices",2025-06-17,2016-02-26,2000000000,consent_order,1,FTC,https://www.ftc.gov/enforcement/cases-proceedings/151-0198/hikma-pharmaceuticals-plc-matter,"An official website of the United States government Here’s how you know The .gov means it’s official.Federal government websites often end in .gov or .mil. Before sharing sensitive information, make sure you’re on a federal government site."
US_FTC_MERGER_1510202,US,US_FTC,Federal Trade Commission Act,"Lupin Ltd., et al., In the Matter of","Lupin Ltd., et al.",healthcare,"deceptive practices, unfair practices",2025-06-17,2016-02-19,850000000,consent_order,1,FTC,https://www.ftc.gov/enforcement/cases-proceedings/151-0202/lupin-ltd-et-al-matter,"An official website of the United States government Here’s how you know The .gov means it’s official.Federal government websites often end in .gov or .mil. Before sharing sensitive information, make sure you’re on a federal government site."
US_FTC_MERGER_1510044,US,US_FTC,Federal Trade Commission Act,"Bedford Laboratories/Hikma Pharmaceuticals, In the Matter of",Bedford Laboratories/Hikma Pharmaceuticals,healthcare,"deceptive practices, unfair practices",2025-06-17,2016-02-19,5000000,consent_order,1,FTC,https://www.ftc.gov/enforcement/cases-proceedings/151-0044/bedford-laboratorieshikma-pharmaceuticals,"An official website of the United States government Here’s how you know The .gov means it’s official.Federal government websites often end in .gov or .mil. Before sharing sensitive information, make sure you’re on a federal government site."
US_FTC_MERGER_1510215,US,US_FTC,Federal Trade Commission Act,"Rangers Renal Holding, LP; US Renal Care, Inc.; Dialysis Parent, LLC and Dialysis HoldCo, LLC, In the Matter of","Rangers Renal Holding, LP; US Renal Care, Inc.; Dialysis Parent, LLC and Dialysis HoldCo, LLC",healthcare,"deceptive practices, unfair practices",2025-06-17,2015-12-30,640000000,consent_order,1,FTC,https://www.ftc.gov/enforcement/cases-proceedings/151-0215/rangers-renal-holding-lp-us-renal-care-inc-dialysis-parent,"An official website of the United States government Here’s how you know The .gov means it’s official.Federal government websites often end in .gov or .mil. Before sharing sensitive information, make sure you’re on a federal government site."
US_FTC_MERGER_1510149,US,US_FTC,Federal Trade Commission Act,"ArcLight Energy Partners Fund VI, L.P., In the Matter of","ArcLight Energy Partners Fund VI, L.P.",energy,"deceptive practices, unfair practices",2025-06-17,2015-12-28,0,consent_order,1,FTC,https://www.ftc.gov/enforcement/cases-proceedings/151-0149/arclight-energy-partners-fund-vi-lp-matter,"An official website of the United States government Here’s how you know The .gov means it’s official.Federal government websites often end in .gov or .mil. Before sharing sensitive information, make sure you’re on a federal government site."
US_FTC_MERGER_1410231,US,US_FTC,Federal Trade Commission Act,"Advocate Health Care Network, Advocate Health and Hospitals Corporation, NorthShore University HealthSystem, In the Matter of","Advocate Health Care Network, Advocate Health and Hospitals Corporation, NorthShore University HealthSystem",healthcare,"deceptive practices, unfair practices",2025-06-17,2015-12-18,0,preliminary_injunction,1,FTC,https://www.ftc.gov/enforcement/cases-proceedings/141-0231/advocate-health-care-network-advocate-health-hospitals,"An official website of the United States government Here’s how you know The .gov means it’s official.Federal government websites often end in .gov or .mil. Before sharing sensitive information, make sure you’re on a federal government site."
US_FTC_MERGER_1410191,US,US_FTC,Federal Trade Commission Act,"The Penn State Hershey Medical Center/PinnacleHealth System, In the Matter of",The Penn State Hershey Medical Center/PinnacleHealth System,healthcare,"deceptive practices, unfair practices",2025-06-17,2015-12-08,0,preliminary_injunction,1,FTC,https://www.ftc.gov/enforcement/cases-proceedings/141-0191/penn-state-hershey-medical-centerpinnaclehealth-system,"An official website of the United States government Here’s how you know The .gov means it’s official.Federal government websites often end in .gov or .mil. Before sharing sensitive information, make sure you’re on a federal government site."
US_FTC_MERGER_1510065,US,US_FTC,Federal Trade Commission Act,"Staples/Office Depot, In the Matter of",Staples/Office Depot,retail,"deceptive practices, unfair practices",2025-06-17,2015-12-07,6300000000,preliminary_injunction,1,FTC,https://www.ftc.gov/enforcement/cases-proceedings/151-0065/staplesoffice-depot-matter,"An official website of the United States government Here’s how you know The .gov means it’s official.Federal government websites often end in .gov or .mil. Before sharing sensitive information, make sure you’re on a federal government site."
US_FTC_MERGER_1510090,US,US_FTC,Federal Trade Commission Act,"NXP Semiconductors N.V., In the Matter of",NXP Semiconductors N.V.,technology,"deceptive practices, unfair practices",2025-06-17,2015-11-25,11800000000,consent_order,1,FTC,https://www.ftc.gov/enforcement/cases-proceedings/151-0090/nxp-semiconductors-nv-matter,"An official website of the United States government Here’s how you know The .gov means it’s official.Federal government websites often end in .gov or .mil. Before sharing sensitive information, make sure you’re on a federal government site."
US_FTC_MERGER_1410218,US,US_FTC,Federal Trade Commission Act,"Cabell Huntington Hospital/St. Mary's Medical Center, In the Matter of",Cabell Huntington Hospital/St. Mary's Medical Center,healthcare,"monopoly, deceptive practices, unfair practices",2025-06-17,2015-11-06,0,preliminary_injunction,1,FTC,https://www.ftc.gov/enforcement/cases-proceedings/141-0218/cabell-huntington-hospitalst-marys-medical-center-matter,"An official website of the United States government Here’s how you know The .gov means it’s official.Federal government websites often end in .gov or .mil. Before sharing sensitive information, make sure you’re on a federal government site."
US_FTC_MERGER_1510129,US,US_FTC,Federal Trade Commission Act,"Mylan N. V., In the Matter of (Perrigo Company), In the Matter of",Mylan N. V.,healthcare,"deceptive practices, unfair practices",2025-06-17,2015-11-03,0,consent_order,1,FTC,https://www.ftc.gov/enforcement/cases-proceedings/151-0129-c-4557/mylan-n-v-matter-perrigo-company,"An official website of the United States government Here’s how you know The .gov means it’s official.Federal government websites often end in .gov or .mil. Before sharing sensitive information, make sure you’re on a federal government site."
US_FTC_MERGER_1410025,US,US_FTC,Federal Trade Commission Act,"Keystone Orthopaedic Specialists, LLC, and Orthopaedic Associates of Reading, Ltd., In the Matter of","Keystone Orthopaedic Specialists, LLC, and Orthopaedic Associates of Reading, Ltd.",healthcare,"deceptive practices, unfair practices",2025-06-17,2015-10-15,0,consent_order,1,FTC,https://www.ftc.gov/enforcement/cases-proceedings/141-0025/keystone-orthopaedic-specialists-llc-orthopaedic-associates,"An official website of the United States government Here’s how you know The .gov means it’s official.Federal government websites often end in .gov or .mil. Before sharing sensitive information, make sure you’re on a federal government site."
US_FTC_MERGER_1510018,US,US_FTC,Federal Trade Commission Act,"Wright Medical Group, Inc./Tornier N.V., In the Matter of","Wright Medical Group, Inc./Tornier N.V.",healthcare,"deceptive practices, unfair practices",2025-06-17,2015-09-30,3300000000,consent_order,1,FTC,https://www.ftc.gov/enforcement/cases-proceedings/151-0018/wright-medical-group-inctornier-nv,"An official website of the United States government Here’s how you know The .gov means it’s official.Federal government websites often end in .gov or .mil. Before sharing sensitive information, make sure you’re on a federal government site."
US_FTC_MERGER_1510137,US,US_FTC,Federal Trade Commission Act,"Endo International plc, In the Matter of",Endo International plc,healthcare,"deceptive practices, unfair practices",2025-06-17,2015-09-25,8000000000,consent_order,1,FTC,https://www.ftc.gov/enforcement/cases-proceedings/151-0137/endo-international-plc,"An official website of the United States government Here’s how you know The .gov means it’s official.Federal government websites often end in .gov or .mil. Before sharing sensitive information, make sure you’re on a federal government site."
US_FTC_MERGER_1510074,US,US_FTC,Federal Trade Commission Act,"Pfizer Inc./Hospira, Inc., In the Matter of","Pfizer Inc./Hospira, Inc.",healthcare,"deceptive practices, unfair practices",2025-06-17,2015-08-24,16000000000,consent_order,1,FTC,https://www.ftc.gov/enforcement/cases-proceedings/151-0074/pfizer-inchospira-inc,"An official website of the United States government Here’s how you know The .gov means it’s official.Federal government websites often end in .gov or .mil. Before sharing sensitive information, make sure you’re on a federal government site."
US_FTC_MERGER_1410207,US,US_FTC,Federal Trade Commission Act,"Dollar Tree, Inc./Family Dollar Stores, Inc., In the Matter of","Dollar Tree, Inc./Family Dollar Stores, Inc.",retail,"deceptive practices, unfair practices",2025-06-17,2015-07-02,9200000000,consent_order,1,FTC,https://www.ftc.gov/enforcement/cases-proceedings/141-0207/dollar-tree-incfamily-dollar-stores-inc,"An official website of the United States government Here’s how you know The .gov means it’s official.Federal government websites often end in .gov or .mil. Before sharing sensitive information, make sure you’re on a federal government site."
US_FTC_MERGER_1410144,US,US_FTC,Federal Trade Commission Act,"Zimmer Holdings, Inc. / Biomet, Inc., In the Matter of","Zimmer Holdings, Inc. / Biomet, Inc.",healthcare,"deceptive practices, unfair practices",2025-06-17,2015-06-24,13350000000,consent_order,1,FTC,https://www.ftc.gov/enforcement/cases-proceedings/141-0144/zimmer-holdings-inc-biomet-inc,"An official website of the United States government Here’s how you know The .gov means it’s official.Federal government websites often end in .gov or .mil. Before sharing sensitive information, make sure you’re on a federal government site."
US_FTC_MERGER_1510032,US,US_FTC,Federal Trade Commission Act,"Steris/Synergy Health, In the Matter of",Steris/Synergy Health,healthcare,"deceptive practices, unfair practices",2015-10-01,2015-05-29,1900000000,preliminary_injunction,1,FTC,https://www.ftc.gov/enforcement/cases-proceedings/1510032/sterissynergy-health,"An official website of the United States government Here’s how you know The .gov means it’s official.Federal government websites often end in .gov or .mil. Before sharing sensitive information, make sure you’re on a federal government site."
US_FTC_MERGER_1410168,US,US_FTC,Federal Trade Commission Act,"Reynolds American Inc., and Lorillard, Inc., In the Matter of","Reynolds American Inc., and Lorillard, Inc.",manufacturing,"deceptive practices, unfair practices",2025-06-17,2015-05-26,27400000000,consent_order,1,FTC,https://www.ftc.gov/enforcement/cases-proceedings/141-0168/reynolds-american-inc-lorillard-inc-matter,"An official website of the United States government Here’s how you know The .gov means it’s official.Federal government websites often end in .gov or .mil. Before sharing sensitive information, make sure you’re on a federal government site."
US_FTC_MERGER_1410235,US,US_FTC,Federal Trade Commission Act,"ZF Friedrichshafen and TRW Automotive, In the Matter of",ZF Friedrichshafen and TRW Automotive,manufacturing,"deceptive practices, unfair practices",2025-06-17,2015-05-05,12400000000,consent_order,1,FTC,https://www.ftc.gov/enforcement/cases-proceedings/141-0235/zf-friedrichshafen-trw-automotive-matter,"An official website of the United States government Here’s how you know The .gov means it’s official.Federal government websites often end in .gov or .mil. Before sharing sensitive information, make sure you’re on a federal government site."
US_FTC_MERGER_1410129,US,US_FTC,Federal Trade Commission Act,"Holcim Ltd. and Lafarge S.A., In the Matter of",Holcim Ltd. and Lafarge S.A.,manufacturing,"deceptive practices, unfair practices",2025-06-17,2015-05-04,25000000000,consent_order,1,FTC,https://www.ftc.gov/enforcement/cases-proceedings/141-0129/holcim-ltd-lafarge-sa-matter,"An official website of the United States government Here’s how you know The .gov means it’s official.Federal government websites often end in .gov or .mil. Before sharing sensitive information, make sure you’re on a federal government site."
US_FTC_MERGER_1410171,US,US_FTC,Federal Trade Commission Act,"Par Petroleum/Mid Pac Petroleum, In the Matter of",Par Petroleum/Mid Pac Petroleum,energy,"deceptive practices, unfair practices",2025-06-17,2015-03-18,107000000,consent_order,1,FTC,https://www.ftc.gov/enforcement/cases-proceedings/141-0171/par-petroleum-mid-pac-petroleum,"An official website of the United States government Here’s how you know The .gov means it’s official.Federal government websites often end in .gov or .mil. Before sharing sensitive information, make sure you’re on a federal government site."
US_FTC_MERGER_1510011,US,US_FTC,Federal Trade Commission Act,"Impax Laboratories, Inc., et al., In the Matter of","Impax Laboratories, Inc., et al.",healthcare,"deceptive practices, unfair practices",2025-06-17,2015-03-06,700000000,consent_order,1,FTC,https://www.ftc.gov/enforcement/cases-proceedings/151-0011-c-4511/impax-laboratories-inc-et-al-matter,"An official website of the United States government Here’s how you know The .gov means it’s official.Federal government websites often end in .gov or .mil. Before sharing sensitive information, make sure you’re on a federal government site."
US_FTC_MERGER_1410067,US,US_FTC,Federal Trade Commission Act,"Sysco/USF Holding/US Foods, In the Matter of",Sysco/USF Holding/US Foods,manufacturing,"deceptive practices, unfair practices",2015-02-19,2015-03-02,0,preliminary_injunction,1,FTC,https://www.ftc.gov/enforcement/cases-proceedings/141-0067/syscousf-holdingus-foods-matter,"An official website of the United States government Here’s how you know The .gov means it’s official.Federal government websites often end in .gov or .mil. Before sharing sensitive information, make sure you’re on a federal government site."
US_FTC_MERGER_1410134,US,US_FTC,Federal Trade Commission Act,"Sun Pharmaceutical Industries, Ltd., et al., In the Matter of","Sun Pharmaceutical Industries, Ltd., et al.",healthcare,"deceptive practices, unfair practices",2025-06-17,2015-01-30,4000000000,consent_order,1,FTC,https://www.ftc.gov/enforcement/cases-proceedings/141-0134/sun-pharmaceutical-industries-ltd-et-al-matter,"An official website of the United States government Here’s how you know The .gov means it’s official.Federal government websites often end in .gov or .mil. Before sharing sensitive information, make sure you’re on a federal government site."
US_FTC_MERGER_1410108,US,US_FTC,Federal Trade Commission Act,"Cerberus Institutional Partners V, LP., AB Acquisition LLC, and Safeway Inc., In the Matter of","Cerberus Institutional Partners V, LP., AB Acquisition LLC, and Safeway Inc.",retail,"deceptive practices, unfair practices",2025-06-17,2015-01-27,9200000000,consent_order,1,FTC,https://www.ftc.gov/enforcement/cases-proceedings/141-0108/cerberus-institutional-partners-v-lp-ab-acquisition-llc,"An official website of the United States government Here’s how you know The .gov means it’s official.Federal government websites often end in .gov or .mil. Before sharing sensitive information, make sure you’re on a federal government site."
US_FTC_MERGER_1410142,US,US_FTC,Federal Trade Commission Act,"Eli Lilly and Company and Novartis AG, In the Matter of",Eli Lilly and Company and Novartis AG,healthcare,"deceptive practices, unfair practices",2025-06-17,2014-12-22,5400000000,consent_order,1,FTC,https://www.ftc.gov/enforcement/cases-proceedings/141-0142/eli-lilly-company-novartis-ag-matter,"An official website of the United States government Here’s how you know The .gov means it’s official.Federal government websites often end in .gov or .mil. Before sharing sensitive information, make sure you’re on a federal government site."
US_FTC_MERGER_1410085,US,US_FTC,Federal Trade Commission Act,"Verisk/EagleView, In the Matter of",Verisk/EagleView,technology,"monopoly, deceptive practices, unfair practices",2014-12-16,2014-12-17,650000000,preliminary_injunction,1,FTC,https://www.ftc.gov/enforcement/cases-proceedings/141-0085/veriskeagleview-matter,"An official website of the United States government Here’s how you know The .gov means it’s official.Federal government websites often end in .gov or .mil. Before sharing sensitive information, make sure you’re on a federal government site."
US_FTC_MERGER_1410141,US,US_FTC,Federal Trade Commission Act,"Novartis AG, In the Matter of (GlaxoSmithKline)",Novartis AG,healthcare,"deceptive practices, unfair practices",2025-06-17,2014-11-26,16000000000,consent_order,1,FTC,https://www.ftc.gov/enforcement/cases-proceedings/141-0141/novartis-ag-matter,"An official website of the United States government Here’s how you know The .gov means it’s official.Federal government websites often end in .gov or .mil. Before sharing sensitive information, make sure you’re on a federal government site."
US_FTC_MERGER_1410187,US,US_FTC,Federal Trade Commission Act,"Medtronic, Inc. and Covidien plc, In the Matter of","Medtronic, Inc. and Covidien plc",healthcare,"deceptive practices, unfair practices",2025-06-17,2014-11-26,42900000000,consent_order,1,FTC,https://www.ftc.gov/enforcement/cases-proceedings/141-0187/medtronic-inc-covidien-plc-matter,"An official website of the United States government Here’s how you know The .gov means it’s official.Federal government websites often end in .gov or .mil. Before sharing sensitive information, make sure you’re on a federal government site."
US_FTC_MERGER_1410159,US,US_FTC,Federal Trade Commission Act,"Prestige Brands Holdings, Inc. and Insight Pharmaceuticals Corporation, In the Matter of","Prestige Brands Holdings, Inc. and Insight Pharmaceuticals Corporation",healthcare,"deceptive practices, unfair practices",2025-06-17,2014-08-28,750000000,consent_order,1,FTC,https://www.ftc.gov/enforcement/cases-proceedings/141-0159/prestige-brands-holdings-inc-insight-pharmaceuticals,"An official website of the United States government Here’s how you know The .gov means it’s official.Federal government websites often end in .gov or .mil. Before sharing sensitive information, make sure you’re on a federal government site."
US_FTC_MERGER_1410162,US,US_FTC,Federal Trade Commission Act,"Akorn, Inc., In the Matter of","Akorn, Inc.",healthcare,"deceptive practices, unfair practices",2025-06-17,2014-08-04,0,consent_order,1,FTC,https://www.ftc.gov/enforcement/cases-proceedings/141-0162/akorn-inc-matter,"An official website of the United States government Here’s how you know The .gov means it’s official.Federal government websites often end in .gov or .mil. Before sharing sensitive information, make sure you’re on a federal government site."
US_FTC_MERGER_1410101,US,US_FTC,Federal Trade Commission Act,"Valeant Pharmaceuticals International and Precision Dermatology, In the Matter of",Valeant Pharmaceuticals International and Precision Dermatology,healthcare,"deceptive practices, unfair practices",2025-06-17,2014-07-03,475000000,consent_order,1,FTC,https://www.ftc.gov/enforcement/cases-proceedings/141-0101/valeant-pharmaceuticals-international-precision-dermatology,"An official website of the United States government Here’s how you know The .gov means it’s official.Federal government websites often end in .gov or .mil. Before sharing sensitive information, make sure you’re on a federal government site."
US_FTC_MERGER_1410098,US,US_FTC,Federal Trade Commission Act,"Actavis PLC and Forest Laboratories, In the Matter of",Actavis PLC and Forest Laboratories,healthcare,"deceptive practices, unfair practices",2025-06-17,2014-06-30,0,consent_order,1,FTC,https://www.ftc.gov/enforcement/cases-proceedings/141-0098/actavis-plc-forest-laboratories-matter,"An official website of the United States government Here’s how you know The .gov means it’s official.Federal government websites often end in .gov or .mil. Before sharing sensitive information, make sure you’re on a federal government site."
US_FTC_MERGER_1410033,US,US_FTC,Federal Trade Commission Act,"Visant/Jostens/American Achievement, In the Matter of",Visant/Jostens/American Achievement,manufacturing,"deceptive practices, unfair practices",2025-06-17,2014-04-18,0,preliminary_injunction,1,FTC,https://www.ftc.gov/enforcement/cases-proceedings/141-0033/visantjostensamerican-achievement-matter,"An official website of the United States government Here’s how you know The .gov means it’s official.Federal government websites often end in .gov or .mil. Before sharing sensitive information, make sure you’re on a federal government site."
US_FTC_MERGER_1310221,US,US_FTC,Federal Trade Commission Act,"Akorn and Hi-Tech Pharmacal, In the Matter of",Akorn and Hi-Tech Pharmacal,healthcare,"deceptive practices, unfair practices",2025-06-17,2014-04-14,640000000,consent_order,1,FTC,https://www.ftc.gov/enforcement/cases-proceedings/131-0221/akorn-hi-tech-pharmacal-matter,"An official website of the United States government Here’s how you know The .gov means it’s official.Federal government websites often end in .gov or .mil. Before sharing sensitive information, make sure you’re on a federal government site."
US_FTC_MERGER_1310199,US,US_FTC,Federal Trade Commission Act,"CoreLogic, Inc., In the Matter of","CoreLogic, Inc.",technology,"deceptive practices, unfair practices",2020-11-30,2014-03-24,661000000,consent_order,1,FTC,https://www.ftc.gov/enforcement/cases-proceedings/131-0199/corelogic-inc-matter,"An official website of the United States government Here’s how you know The .gov means it’s official.Federal government websites often end in .gov or .mil. Before sharing sensitive information, make sure you’re on a federal government site."
US_FTC_MERGER_1310162,US,US_FTC,Federal Trade Commission Act,"Bi-Lo Holdings, LLC, In the Matter of","Bi-Lo Holdings, LLC",retail,"deceptive practices, unfair practices",2025-06-17,2014-02-25,265000000,consent_order,1,FTC,https://www.ftc.gov/enforcement/cases-proceedings/131-0162/bi-lo-holdings-llc,"An official website of the United States government Here’s how you know The .gov means it’s official.Federal government websites often end in .gov or .mil. Before sharing sensitive information, make sure you’re on a federal government site."
US_FTC_MERGER_1310134,US,US_FTC,Federal Trade Commission Act,"Thermo Fisher Scientific Inc., In the Matter of",Thermo Fisher Scientific Inc.,healthcare,"deceptive practices, unfair practices",2025-06-17,2014-01-31,13600000000,consent_order,1,FTC,https://www.ftc.gov/enforcement/cases-and-proceedings/cases/131-0134/thermo-fisher-scientific-inc,"An official website of the United States government Here’s how you know The .gov means it’s official.Federal government websites often end in .gov or .mil. Before sharing sensitive information, make sure you’re on a federal government site."
US_FTC_MERGER_1310225,US,US_FTC,Federal Trade Commission Act,"Endo Health Solutions Inc., Boca Life Science Holdings, LLC, and Boca Pharmacal, LLC, In the Matter of","Endo Health Solutions Inc., Boca Life Science Holdings, LLC, and Boca Pharmacal, LLC",healthcare,"deceptive practices, unfair practices",2025-06-17,2014-01-31,0,consent_order,1,FTC,https://www.ftc.gov/enforcement/cases-and-proceedings/cases/131-0225/endo-health-solutions-inc-boca-life-science,"An official website of the United States government Here’s how you know The .gov means it’s official.Federal government websites often end in .gov or .mil. Before sharing sensitive information, make sure you’re on a federal government site."
US_FTC_MERGER_1310202,US,US_FTC,Federal Trade Commission Act,"Community Health Systems and Health Management Associates, In the Matter of",Community Health Systems and Health Management Associates,healthcare,"deceptive practices, unfair practices",2025-06-17,2014-01-22,0,consent_order,1,FTC,https://www.ftc.gov/enforcement/cases-and-proceedings/cases/131-0202/community-health-systems-health-management,"An official website of the United States government Here’s how you know The .gov means it’s official.Federal government websites often end in .gov or .mil. Before sharing sensitive information, make sure you’re on a federal government site."
US_FTC_MERGER_1310159,US,US_FTC,Federal Trade Commission Act,"Fidelity National Financial, Inc., and Lender Processing Services, In the Matter of","Fidelity National Financial, Inc., and Lender Processing Services",healthcare,"deceptive practices, unfair practices",2025-06-17,2013-12-24,2900000000,consent_order,1,FTC,https://www.ftc.gov/enforcement/cases-and-proceedings/cases/131-0159/matter-fidelity-national-financial-inc-lender,"An official website of the United States government Here’s how you know The .gov means it’s official.Federal government websites often end in .gov or .mil. Before sharing sensitive information, make sure you’re on a federal government site."
US_FTC_MERGER_1310227,US,US_FTC,Federal Trade Commission Act,"AB Acquisition LLC, In the Matter of",AB Acquisition LLC,retail,"deceptive practices, unfair practices",2025-06-17,2013-12-23,0,consent_order,1,FTC,https://www.ftc.gov/enforcement/cases-and-proceedings/cases/131-0227/ab-acquisition-llc-matter,"An official website of the United States government Here’s how you know The .gov means it’s official.Federal government websites often end in .gov or .mil. Before sharing sensitive information, make sure you’re on a federal government site."
US_FTC_MERGER_1310163,US,US_FTC,Federal Trade Commission Act,"Service Corporation International and Stewart Enterprises, Inc., In the Matter of","Service Corporation International and Stewart Enterprises, Inc.",healthcare,"collusion, deceptive practices, unfair practices",2025-06-17,2013-12-23,1400000000,consent_order,1,FTC,https://www.ftc.gov/enforcement/cases-and-proceedings/cases/matter-service-corporation-international-stewart-enterprises,"An official website of the United States government Here’s how you know The .gov means it’s official.Federal government websites often end in .gov or .mil. Before sharing sensitive information, make sure you’re on a federal government site."
US_FTC_MERGER_1310070,US,US_FTC,Federal Trade Commission Act,"Honeywell International Inc., In the Matter of",Honeywell International Inc.,technology,"deceptive practices, unfair practices",2025-06-17,2013-09-13,600000000,consent_order,1,FTC,https://www.ftc.gov/enforcement/cases-and-proceedings/cases/2013/11/honeywell-international-inc-matter,"An official website of the United States government Here’s how you know The .gov means it’s official.Federal government websites often end in .gov or .mil. Before sharing sensitive information, make sure you’re on a federal government site."
US_FTC_MERGER_1210165,US,US_FTC,Federal Trade Commission Act,"Solera Holdings, Inc.","Solera Holdings, Inc.",technology,"deceptive practices, unfair practices",2013-10-24,2013-07-22,0,consent_order,1,FTC,https://www.ftc.gov/os/caselist/1210165/index.shtm,"An official website of the United States government Here’s how you know The .gov means it’s official.Federal government websites often end in .gov or .mil. Before sharing sensitive information, make sure you’re on a federal government site."
US_FTC_MERGER_1310069,US,US_FTC,Federal Trade Commission Act,"General Electric Company, In the Matter of",General Electric Company,manufacturing,"deceptive practices, unfair practices",2013-08-30,2013-07-19,0,consent_order,1,FTC,https://www.ftc.gov/os/caselist/1310069/index.shtm,"An official website of the United States government Here’s how you know The .gov means it’s official.Federal government websites often end in .gov or .mil. Before sharing sensitive information, make sure you’re on a federal government site."
US_FTC_MERGER_1310087,US,US_FTC,Federal Trade Commission Act,"Ardagh Group S.A., Saint-Gobain Containers, Inc., and Compagnie de Saint-Gobain, In the Matter of","Ardagh Group S.A., Saint-Gobain Containers, Inc., and Compagnie de Saint-Gobain",manufacturing,"deceptive practices, unfair practices",2013-11-03,2013-07-01,1700000000,preliminary_injunction,1,FTC,https://www.ftc.gov/enforcement/cases-and-proceedings/cases/131-0087/ardagh-group-sa-public-limited-liability-company,"An official website of the United States government Here’s how you know The .gov means it’s official.Federal government websites often end in .gov or .mil. Before sharing sensitive information, make sure you’re on a federal government site."
US_FTC_MERGER_1310052,US,US_FTC,Federal Trade Commission Act,"Tesoro Corporation and Tesoro Logistics Operations LLC, In the Matter of",Tesoro Corporation and Tesoro Logistics Operations LLC,energy,"deceptive practices, unfair practices",2025-06-17,2013-06-17,335000000,consent_order,1,FTC,https://www.ftc.gov/os/caselist/1310052/index.shtm,"An official website of the United States government Here’s how you know The .gov means it’s official.Federal government websites often end in .gov or .mil. Before sharing sensitive information, make sure you’re on a federal government site."
US_FTC_MERGER_1310064,US,US_FTC,Federal Trade Commission Act,"Pinnacle Entertainment, Inc., and Ameristar Casinos, Inc., In the Matter of","Pinnacle Entertainment, Inc., and Ameristar Casinos, Inc.",retail,"deceptive practices, unfair practices",2013-12-19,2013-05-29,2800000000,preliminary_injunction,1,FTC,https://www.ftc.gov/os/adjpro/d9355/,"An official website of the United States government Here’s how you know The .gov means it’s official.Federal government websites often end in .gov or .mil. Before sharing sensitive information, make sure you’re on a federal government site."
US_FTC_MERGER_1010215,US,US_FTC,Federal Trade Commission Act,"Graco Inc., In the Matter of",Graco Inc.,manufacturing,"deceptive practices, unfair practices",2013-04-24,2013-04-18,0,consent_order,1,FTC,https://ftc.gov/os/caselist/1010215/index.shtm,"An official website of the United States government Here’s how you know The .gov means it’s official.Federal government websites often end in .gov or .mil. Before sharing sensitive information, make sure you’re on a federal government site."
US_FTC_MERGER_1110034,US,US_FTC,Federal Trade Commission Act,"Charlotte Pipe and Foundry Company, et al.","Charlotte Pipe and Foundry Company, et al.",manufacturing,"deceptive practices, unfair practices",2025-06-17,2013-04-02,19000000,consent_order,1,FTC,https://ftc.gov/os/caselist/1110034/index.shtm,"An official website of the United States government Here’s how you know The .gov means it’s official.Federal government websites often end in .gov or .mil. Before sharing sensitive information, make sure you’re on a federal government site."
US_FTC_MERGER_1210069,US,US_FTC,Federal Trade Commission Act,"St. Luke's Health System, Ltd, and Saltzer Medical Group, P.A.","St. Luke's Health System, Ltd, and Saltzer Medical Group, P.A.",healthcare,"deceptive practices, unfair practices",2014-08-20,2014-01-24,0,permanent_injunction,1,FTC,https://www.ftc.gov/os/caselist/1210069/index.shtm,"An official website of the United States government Here’s how you know The .gov means it’s official.Federal government websites often end in .gov or .mil. Before sharing sensitive information, make sure you’re on a federal government site."
US_FTC_MERGER_1110078,US,US_FTC,Federal Trade Commission Act,"Oltrin Solutions, LLC, a company; JCI Jones Chemicals, Inc.","Oltrin Solutions, LLC, a company; JCI Jones Chemicals, Inc.",manufacturing,"deceptive practices, unfair practices",2025-06-17,2013-01-18,5500000,consent_order,1,FTC,https://ftc.gov/os/caselist/1110078/index.shtm,"An official website of the United States government Here’s how you know The .gov means it’s official.Federal government websites often end in .gov or .mil. Before sharing sensitive information, make sure you’re on a federal government site."
