enforcement_id,country_code,company_name,sector,violation_group,violation_type,enforcement_date,fine_amount_usd,enforcing_agency,summary,source_url
VTG24-67604,AU,Mazda Australia Pty Ltd,motor vehicles,consumer-protection-related offenses,consumer protection violation,2024-02-14,7465593,Australian Competition and Consumer Commission,The Federal Court ordered Mazda Australia to pay A$11.5 million in penalties for engaging in misleading and deceptive conduct and making false or misleading representations to nine consumers about their consumer guarantee rights.,https://www.accc.gov.au/media-release/mazda-to-pay-115m-for-misleading-consumers-about-consumer-guarantee-rights-for-serious-vehicle-faults-0
VTG24-67688,AU,Mercer Superannuation (Australia) Limited,financial services,financial offenses,investor protection violation,2024-08-02,7368798,Australian Securities and Investments Commission,"In a landmark greenwashing case, the Federal Court ordered Mercer Superannuation (Australia) Limited to pay a A$11.3 million penalty after it admitted it made misleading statements about the sustainable nature and characteristics of some of its superannuation investment options.",https://asic.gov.au/about-asic/news-centre/find-a-media-release/2024-releases/24-173mr-asic-s-first-greenwashing-case-results-in-landmark-11-3-million-penalty-for-mercer#!type=media%20releases
VTG24-79182,AU,Optus Internet Pty Limited,diversified,consumer-protection-related offenses,telecommunications violation,2024-11-04,7282307,Australian Communications and Media Authority,Subsidiaries of Singtel Optus Pty Limited received infringement notices for breaches of emergency call rules following an investigation by the Australian Communications and Media Authority.,https://www.acma.gov.au/sites/default/files/2024-11/Infringement%20notice%20-%20Optus%20Mobile%20%28redacted%29.pdf
VTG24-67724,AU,Australia and New Zealand Banking Group Limited,financial services,financial offenses,banking violation,2020-10-02,7182970,Australian Securities and Investments Commission,The Federal Court of Australia ordered that Australia and New Zealand Banking Group Limited (ANZ) pay A$10 million in penalties after finding that ANZ engaged in unconscionable conduct and breached its obligations as a financial services licensee.,https://asic.gov.au/about-asic/news-centre/find-a-media-release/2020-releases/20-232mr-anz-to-pay-10-million-penalty-for-unconscionable-conduct-over-periodic-payment-fees#!page=78&type=media%20releases
VTG24-67720,AU,Allianz Australia Insurance Limited and AWP Australia Pty Ltd,financial services,financial offenses,insurance violation,2020-10-30,7041180,Australian Securities and Investments Commission,"ASIC secured A$10 million in remediation from Allianz Australia Insurance Limited and AWP Australia Pty Ltd trading as Allianz Global Assistance for travel insurance potentially mis-sold to around 31,500 consumers through Allianz's own website and those of its distribution partners, including Expedia.",https://asic.gov.au/about-asic/news-centre/find-a-media-release/2020-releases/20-264mr-asic-secures-consumer-remediation-of-over-10-million-from-allianz-for-travel-insurance#!page=76&type=media%20releases
VTG24-67775,AU,Westpac Banking Corporation,financial services,financial offenses,banking violation,2016-09-13,6927232,Australian Securities and Investments Commission,"Westpac Banking Corporation agreed to refund approximately A$9.2 million to 161,414 customers after it failed to waive fees on Westpac and St. George branded savings and transaction accounts over six years.",https://asic.gov.au/about-asic/news-centre/find-a-media-release/2016-releases/16-304mr-westpac-refunds-9-2-million-after-failing-to-waive-bank-account-fees-for-eligible-customers#!page=186&type=media%20releases
VTG24-67831,AU,Commonwealth Bank of Australia,financial services,employment-related offenses,labor standards violation,2024-02-15,6695967,Fair Work Ombudsman,The Fair Work Ombudsman has secured a record A$10.34 million in penalties against the Commonwealth Bank of Australia (CBA) and its subsidiary CommSec in response to the companies underpaying employees more than A$16 million.,https://www.fairwork.gov.au/newsroom/media-releases/2024-media-releases/february-2024/20240215-cba-penalty-media-release
VTG24-67639,AU,Apple Inc.,electrical and electronic equipment,consumer-protection-related offenses,consumer protection violation,2018-06-19,6689448,Australian Competition and Consumer Commission,The Federal Court ordered Apple Inc. to pay $9 million in penalties for making false or misleading representations to customers with faulty iPhones and iPads about their rights under the Australian Consumer Law.,https://www.accc.gov.au/media-release/iphone-and-ipad-misrepresentations-cost-apple-inc-9-million-in-penalties
VTG24-67700,AU,Australia and New Zealand Banking Group Limited,financial services,financial offenses,banking violation,2023-03-10,6602990,Australian Securities and Investments Commission,"The Court found that between March 2017 and March 2018, ANZ contravened consumer credit protection laws by accepting information and documents in support of 50 home loan applications from unlicenced third parties who were not licensed to engage in credit activity. The Court also found that between November 2015 to March 2018, ANZ did not have adequate processes in place in its Introducer Program to ensure compliance and failed to take reasonable steps to ensure ANZ's representatives complied with consumer credit protection laws.",https://asic.gov.au/about-asic/news-centre/find-a-media-release/2023-releases/23-059mr-anz-penalised-10-million-over-non-compliant-home-loan-introducer-program#!page=17&type=media%20releases
VTG24-67651,AU,Woolworths Limited,retailing,competition-related offenses,anti-competitive practices,2016-06-03,6507180,Australian Competition and Consumer Commission,"The Federal Court ordered Woolworths Limited to pay penalties totalling $9 million for contraventions of the Trade Practices Act 1974 (now called the Competition and Consumer Act 2010) (the Act), following admissions made by Woolworths in proceedings brought by the Australian Competition and Consumer Commission.",https://www.accc.gov.au/media-release/woolworths-ordered-to-pay-9-million-in-penalties-in-laundry-detergent-cartel-proceedings
VTG24-67609,AU,Dell Australia Pty Ltd,electrical and electronic equipment,consumer-protection-related offenses,consumer protection violation,2023-08-14,6494520,Australian Competition and Consumer Commission,The Federal Court ordered Dell Australia to pay A$10 million for making false and misleading representations on its website about discount prices for add-on computer monitors.,https://www.accc.gov.au/media-release/10m-penalty-for-dell-australia-for-misleading-representations-about-discount-prices-of-computer-monitors
VTG24-67692,AU,Westpac Banking Corporation,financial services,financial offenses,investor protection violation,2024-01-31,6469637,Australian Securities and Investments Commission,"The Federal Court declared that Westpac Banking Corporation engaged in unconscionable conduct in October 2016 when executing a A$12 billion interest rate swap transaction, the largest of its kind in Australian financial market history. Westpac was ordered to pay the maximum penalty of A$1.8 million in relation to the conduct, together with A$8 million for ASIC's litigation and investigation costs. Westpac's unconscionable conduct was said to have arisen when it engaged in pre-hedging ahead of an interest rate swap transaction with a Consortium comprising AustralianSuper and IFM entities. The interest rate swap related to managing interest rate risk associated with the Consortium's purchase from the NSW Government of a majority stake in electricity provider, Ausgrid.",https://asic.gov.au/about-asic/news-centre/find-a-media-release/2024-releases/24-011mr-court-declares-westpac-engaged-in-unconscionable-conduct-for-interest-rate-swap-maximum-penalty-applied#!page=11&type=media%20releases
VTG24-67691,AU,Macquarie Bank Ltd,financial services,financial offenses,investor protection violation,2024-04-19,6436170,Australian Securities and Investments Commission,"The Federal Court ordered Macquarie Bank to pay a penalty of A$10 million for failing to have effective controls to prevent and detect unauthorised fee transactions conducted by third parties, such as financial advisers, on customer cash management accounts using Macquarie's bulk transacting facility.",https://asic.gov.au/about-asic/news-centre/find-a-media-release/2024-releases/24-080mr-macquarie-bank-to-pay-10-million-for-failure-to-properly-monitor-system-for-third-party-fee-withdrawals-from-customer-accounts#!page=7&type=media%20releases
VTG24-67727,AU,Westpac Banking Corporation,financial services,financial offenses,investor protection violation,2019-12-19,6268079,Australian Securities and Investments Commission,"The Federal Court of Australia ordered Westpac Banking Corporation to pay a penalty of A$9.15 million in respect of 22 contraventions of section 961K of the Corporations Act (the Act), and to pay ASIC's costs of the proceeding.",https://asic.gov.au/about-asic/news-centre/find-a-media-release/2019-releases/19-368mr-westpac-ordered-to-pay-9-15-million-penalty-for-22-breaches-of-the-corporations-act#!page=94&type=media%20releases
VTG24-67686,AU,Oz Minerals Ltd.,mining and minerals,competition-related offenses,kickbacks and bribery,2023-08-11,6125137,Australian Federal Police,"Oz Minerals Ltd self-reported to the AFP that employees of Oxiana (Cambodia) Limited, a foreign subsidiary of Oxiana Limited that later became a part of the Oz Minerals group, may have bribed foreign officials to obtain mining rights in Cambodia between November 2006 and October 2009. The AFP and the company agreed, pursuant to a settlement entered into on 28 April 2023, that benefits which may have been derived from the conduct that led to the acquisition of the mining rights, owned by the controlled subsidiary which has since been sold, should be confiscated. In addition to the forfeiture, worth an estimated A$5.71 million, the company agreed to pay a penalty of A$3.65 million.",https://www.afp.gov.au/news-centre/media-release/australian-mining-company-investigated-afp-over-alleged-foreign-bribery
VTG24-67678,AU,Malaysia Airlines Cargo Sdn Bhd,airlines,competition-related offenses,anti-competitive practices,2012-06-14,5976420,Australian Competition and Consumer Commission,The Federal Court in Sydney penalized Malaysia Airlines Cargo Sdn Bhd $6 million for price fixing as part of an air cargo cartel following action by the Australian Competition and Consumer Commission.,https://www.accc.gov.au/media-release/malaysia-airlines-cargo-sdn-bhd-penalised-6-million-for-price-fixing-cartel
VTG24-81293,AU,Webjet,miscellaneous services,consumer-protection-related offenses,unfair commercial practices,2025-07-28,5908824,Australian Competition and Consumer Commission,"The Federal Court ordered online travel agency Webjet to pay A$9 million in penalties for making false or misleading statements about the price of flights and booking confirmations, after a case run by the ACCC.",https://www.accc.gov.au/media-release/webjet-to-pay-9m-in-penalties-for-misleading-statements-about-airfare-prices-and-bookings
VTG24-67680,AU,Japan Airlines International Co Ltd,airlines,competition-related offenses,anti-competitive practices,2011-04-11,5804810,Australian Competition and Consumer Commission,The Federal Court in Melbourne ordered a $5.5 million penalty against Japan Airlines International Co Ltd (JAL) for breaching the price fixing provisions of the Trade Practices Act 1974 in connection with air cargo.,https://www.accc.gov.au/media-release/japan-airlines-penalised-55-million-for-price-fixing
VTG24-67795,AU,Commonwealth Bank of Australia,financial services,financial offenses,banking violation,2015-10-19,5514484,Australian Securities and Investments Commission,"Commonwealth Bank of Australia agreed to refund around 8,400 customers approximately A$7.6 million after it failed to apply fee waivers and ongoing benefits to AgriAdvantage Plus package holders over a number of years. The CBA reported this matter to ASIC under its breach reporting obligations in the Corporations Act.",https://asic.gov.au/about-asic/news-centre/find-a-media-release/2015-releases/15-298mr-cba-to-refund-7-600-000-after-failing-to-apply-benefits#!page=213&type=media%20releases
VTG24-67679,AU,Korean Air Lines Co Ltd,airlines,competition-related offenses,anti-competitive practices,2011-11-18,5510175,Australian Competition and Consumer Commission,The Federal Court in Sydney penalized Korean Air Lines Co Ltd $5.5 million for price fixing as part of an air cargo cartel.,https://www.accc.gov.au/media-release/korean-air-lines-penalised-55-million-for-price-fixing-cartel
VTG24-67728,AU,Allianz Australia Insurance Limited,financial services,financial offenses,insurance violation,2019-08-27,5406936,Australian Securities and Investments Commission,"Allianz Australia Insurance Limited agreed to refund over A$8 million in consumer credit insurance (CCI) premiums and fees including interest to more than 15,000 consumers.",https://asic.gov.au/about-asic/news-centre/find-a-media-release/2019-releases/19-227mr-asic-action-leads-to-allianz-refunding-over-8-million-in-consumer-credit-insurance-premiums-and-fees#!page=103&type=media%20releases
VTG24-67689,AU,American Express Australia Limited,financial services,consumer-protection-related offenses,consumer protection violation,2024-07-19,5380536,Australian Securities and Investments Commission,The Federal Court ordered American Express Australia to pay A$8 million in penalties for breaching the design and distribution obligations (DDO) in relation to two co-branded credit cards which were primarily distributed to customers in David Jones stores.,https://asic.gov.au/about-asic/news-centre/find-a-media-release/2024-releases/24-158mr-american-express-ordered-to-pay-8-million-penalty-for-failing-to-meet-its-design-and-distribution-obligations#!page=2&type=media%20releases
VTG24-67718,AU,Commonwealth Bank of Australia,financial services,financial offenses,banking violation,2021-04-07,5351577,Australian Securities and Investments Commission,The Federal Court of Australia ordered the Commonwealth Bank of Australia to pay a A$7 million penalty after the Court had previously declared that CBA made false or misleading representations and engaged in misleading and deceptive conduct.,https://asic.gov.au/about-asic/news-centre/find-a-media-release/2021-releases/21-065mr-cba-to-pay-7-million-court-penalty-for-overcharged-interest-royal-commission-case-study#!page=67&type=media%20releases
VTG24-79191,AU,Clorox Australia Pty Ltd,household and personal care products,consumer-protection-related offenses,consumer protection violation,2025-04-14,5187122,Australian Competition and Consumer Commission,"The Federal Court ordered Clorox Australia Pty Ltd to pay a total penalty of A$8.25 million for making false or misleading representations to consumers that certain GLAD kitchen and garbage bags were partly made of recycled ocean plastic, following court action by the ACCC.",https://www.accc.gov.au/media-release/clorox-ordered-to-pay-825m-in-penalties-for-misleading-ocean-plastic-claims-about-certain-glad-products
VTG24-79185,AU,Commonwealth Bank of Australia,financial services,consumer-protection-related offenses,telecommunications violation,2024-08-15,4965137,Australian Communications and Media Authority,The Commonwealth Bank of Australia has paid a AU$7.5 million penalty after it sent more than 170 million emails that did not comply with Australia's spam laws.,https://www.acma.gov.au/sites/default/files/2024-10/Commonwealth%20Bank%20of%20Australia%20-%20Spam%20Investigation%20-%20Infringement%20Notice%20-%2015%20August%202024%20Redacted.pdf
VTG24-67707,AU,Westpac Banking Corporation,financial services,financial offenses,investor protection violation,2022-04-22,4447044,Australian Securities and Investments Commission,"Charged ongoing contribution fees for financial advice to retail customers without disclosing, or properly disclosing those fees. It is estimated that over eight years, at least 25,000 customer accounts were charged at least A$10.6 million in fees that were not disclosed, or properly disclosed.",https://download.asic.gov.au/media/ajonl1ai/orders-westpac-inadequate-fee-disclosure.pdf
VTG24-67648,AU,Reckitt Benckiser (Australia) Pty Ltd,household and personal care products,consumer-protection-related offenses,consumer protection violation,2016-12-16,4402620,Australian Competition and Consumer Commission,The Full Court ordered Reckitt Benckiser to pay a revised penalty of $6 million (up from $1.7 million) for making misleading representations about its Nurofen Specific Pain products.,https://www.accc.gov.au/media-release/full-federal-court-orders-6-million-penalty-for-nurofen-specific-pain-products
VTG24-73409,AU,Baxter Healthcare Pty Ltd,medical equipment and supplies,competition-related offenses,anti-competitive practices,2010-08-31,4390758,Australian Competition and Consumer Commission,Justice Mansfield ordered Baxter Healthcare Pty Ltd to pay a penalty of A$4.9 million for contraventions of sections 46 and 47 of the Trade Practices Act 1974. This followed a previous decision in 2008 by the Full Federal Court declaring that Baxter had breached the misuse of market power and the exclusive dealing provisions of the Act when it entered long term contracts with State health purchasing authorities.,https://www.accc.gov.au/media-release/baxter-penalised-for-breach-of-trade-practices-act
VTG24-67777,AU,ING Bank (Australia) Limited,financial services,financial offenses,investor protection violation,2016-09-07,4108329,Australian Securities and Investments Commission,"ING Bank (Australia) Limited, the promoter and investment manager of the ING Direct Superannuation Fund (Living Super), agreed to compensate around 24,500 members approximately A$5.38 million following ASIC concerns that statements made in its promotional material about the fees paid in connection with its Living Super product were potentially misleading.",https://asic.gov.au/about-asic/news-centre/find-a-media-release/2016-releases/16-296mr-ing-bank-compensates-living-super-customers-due-to-potentially-misleading-costs-and-fees-statements#!page=186&type=media%20releases
VTG24-67606,AU,Honda Australia Pty Ltd,motor vehicles,consumer-protection-related offenses,consumer protection violation,2023-12-15,4022706,Australian Competition and Consumer Commission,"The Federal Court imposed penalties totalling A$6 million on Honda Australia Pty Ltd, accepting Honda engaged in misleading or deceptive conduct, and made false or misleading representations to customers of former authorised Honda Australia dealerships Brighton Automotive Holdings Pty Ltd (Astoria), Tynan Motors Pty Ltd (Tynan) and Buick Holdings Pty Ltd (Burswood) by falsely stating that he dealerships would close or had closed and would no longer service Honda vehicles.",https://www.accc.gov.au/media-release/honda-to-pay-6m-in-penalties-for-misleading-consumers-about-dealership-closures
VTG24-67742,AU,Australia and New Zealand Banking Group Limited,financial services,financial offenses,banking violation,2018-01-18,3987685,Australian Securities and Investments Commission,"ASICannounced a package of regulatory actions against Australia and New Zealand Banking Group Ltd (ANZ) for loans approved through its former car finance business Esanda, including around $5 million in remediation.",https://asic.gov.au/about-asic/news-centre/find-a-media-release/2018-releases/18-013mr-asic-acts-against-anz-for-breaching-responsible-lending-laws-in-its-former-esanda-car-finance-business#!page=144&type=media%20releases
VTG24-67630,AU,Bupa Aged Care Australia Pty Ltd,healthcare services,consumer-protection-related offenses,consumer protection violation,2020-05-12,3904074,Australian Competition and Consumer Commission,The Federal Court ordered that Bupa Aged Care Australia Pty Ltd pay $6 million in penalties for making misleading representations and wrongly accepting payments for extra services not provided or only provided in part to residents at 20 aged care homes.,https://www.accc.gov.au/media-release/court-orders-6m-in-penalties-against-bupa-and-compensation-for-consumers
VTG24-67762,AU,Citigroup Pty Limited,financial services,consumer-protection-related offenses,consumer protection violation,2017-03-31,3831700,Australian Securities and Investments Commission,"Citigroup Pty Limited refunded approximately A$5 million to around 230,000 customers, for failing to properly disclose that credit card international transaction fees apply to Australian dollar transactions where the merchant uses an entity based overseas to process its transactions.",https://asic.gov.au/about-asic/news-centre/find-a-media-release/2017-releases/17-093mr-citibank-refunds-5-million-in-credit-card-international-transaction-fees-as-asic-warns-consumers-about-international-transaction-fees#!page=170&type=media%20releases
VTG24-67787,AU,Australia and New Zealand Banking Group Limited,financial services,financial offenses,banking violation,2016-03-30,3779300,Australian Securities and Investments Commission,"Australia and New Zealand Banking Group agreed to refund around 25,000 customers approximately A$5 million after it failed to properly apply some fee reductions and fee waivers for customers who held an ANZ Access Basic account and who also held an ANZ consumer credit card or ANZ Everyday Visa Debit Card since 2007.",https://asic.gov.au/about-asic/news-centre/find-a-media-release/2016-releases/16-098mr-anz-to-refund-5-million-to-basic-account-holders-for-incorrect-late-payment-and-overlimit-fees#!page=200&type=media%20releases
VTG24-73458,AU,Origin Energy,utilities and power generation,consumer-protection-related offenses,utility service violation,2021-10-25,3732435,Essential Services Commission-Victoria,"Origin Energy paid penalties totalling A$5 million after allegedly charging prohibited exit fees to more than 20,000 gas and electricity small business customers.",https://www.esc.vic.gov.au/media-centre/origin-energy-pays-5-million-penalties-allegedly-charging-exit-fees-thousands-customers
VTG24-67767,AU,Bankwest,financial services,financial offenses,banking violation,2017-02-02,3710476,Australian Securities and Investments Commission,"Bankwest, a division of the Commonwealth Bank of Australia, refunded approximately 10,800 customers more than A$4.9 million after it failed to link offset accounts to home loan accounts for some customers who had open accounts between 2007 and June 2016, resulting in customers being overcharged interest.",https://asic.gov.au/about-asic/news-centre/find-a-media-release/2017-releases/17-021mr-bankwest-refunds-almost-5-million-for-overcharging-interest-on-home-loans#!page=174&type=media%20releases
VTG24-67632,AU,Coles Group Limited,retailing,consumer-protection-related offenses,consumer protection violation,2019-12-05,3587850,Australian Competition and Consumer Commission,"Coles Group Limited agreed to pay Norco Co-operative Limited around $5.25 million for distribution to its dairy farmer members. The payments followed an ACCC investigation into whether Coles fully passed on to Norco a 10 cents per litre price rise it charged consumers for Coles branded fresh milk, as it claimed it would do in Coles' marketing materials.",https://www.accc.gov.au/media-release/coles-to-pay-norco-dairy-farmers-around-525-million-following-accc-investigation
VTG24-67726,AU,Commonwealth Bank of Australia,financial services,financial offenses,banking violation,2020-06-05,3459090,Australian Securities and Investments Commission,The Federal Court of Australia ordered CBA to pay a A$5 million penalty after the Court found that CBA had breached the ASIC Act and Corporations Act for failures of their AgriAdvantage Plus Package (AA+ Package). The Court also ordered CBA to publish a Corrective Notice in the form determined by the Court.,https://asic.gov.au/about-asic/news-centre/find-a-media-release/2020-releases/20-129mr-cba-to-pay-5-million-over-the-agriadvantage-plus-package-royal-commission-case-study#!page=85&type=media%20releases
VTG24-73189,AU,Macquarie Bank Limited,financial services,financial offenses,investor protection violation,2024-09-25,3427020,Australian Securities and Investments Commission,"Following an ASIC investigation, the Markets Disciplinary Panel (MDP) fined Macquarie Bank Limited A$4.995 million for failing to prevent suspicious orders being placed on the electricity futures market.",https://asic.gov.au/about-asic/news-centre/find-a-media-release/2024-releases/24-211mr-macquarie-bank-fined-a-record-4-995m-for-serious-market-gatekeeper-failure/?altTemplate=betanewsroom
VTG24-79192,AU,Jemena,utilities and power generation,consumer-protection-related offenses,consumer protection violation,2025-04-11,3403065,Australian Energy Regulator,Four Jemena subsidiaries were ordered by the Federal Court to pay a penalty of A$5.5 million for breaches of the National Gas Rules related to the Day Ahead Auction (DAA).,https://www.aer.gov.au/news/articles/news-releases/jemena-penalised-55-million-breaching-national-gas-rules
VTG24-67723,AU,Volkswagen Financial Services Australia Pty Limited,motor vehicles,consumer-protection-related offenses,consumer protection violation,2020-10-12,3400976,Australian Securities and Investments Commission,"ASIC settled its claim against Volkswagen Financial Services Australia Pty Limited (VWFSA), discontinuing its Federal Court proceeding and accepting a Court Enforceable Undertaking (CEU) from the car financier. The CEU will see VWFSA implement a consumer remediation program which will provide an estimated $4.7 million in redress to approximately 1,800 consumers.",https://asic.gov.au/about-asic/news-centre/find-a-media-release/2020-releases/20-239mr-asic-and-volkswagen-financial-services-australia-settle-federal-court-proceeding#!page=78&type=media%20releases
VTG24-67685,AU,Trelleborg Industrie SAS,chemicals,competition-related offenses,anti-competitive practices,2010-04-14,2963702,Australian Competition and Consumer Commission,The Federal Court in Melbourne ordered four foreign-based suppliers of marine hose to pay penalties exceeding $8.24 million for engaging in cartel conduct.,https://www.accc.gov.au/media-release/8-million-plus-penalty-imposed-on-cartel-members
VTG24-67666,AU,NSK Australia Pty Ltd,industrial equipment,competition-related offenses,anti-competitive practices,2014-05-13,2809290,Australian Competition and Consumer Commission,"The Federal Court ordered by consent that NSK Australia Pty Ltd pay total penalties of $3 million for its involvement in cartel conduct in relation to the price of bearings in Australia, in proceedings brought by the Australian Competition and Consumer Commission (ACCC).",https://www.accc.gov.au/media-release/3-million-penalty-for-bearings-cartel-conduct
VTG24-67645,AU,Prysmian Cavi E Sistemi S.R.L.,electrical and electronic equipment,competition-related offenses,anti-competitive practices,2017-07-21,2794271,Australian Competition and Consumer Commission,"The Federal Court imposed a pecuniary penalty of $3.5 million against Prysmian Cavi E Sistemi S.R.L., an Italian corporation, for engaging in cartel conduct in relation to the supply of high voltage land cables in Australia.",https://www.accc.gov.au/media-release/prysmian-to-pay-penalty-of-35m-for-engaging-in-cartel-conduct
VTG24-67669,AU,Hewlett-Packard Australia,electrical and electronic equipment,consumer-protection-related offenses,consumer protection violation,2013-07-05,2737290,Australian Competition and Consumer Commission,The Federal Court ordered Hewlett-Packard Australia to pay a $3 million civil pecuniary penalty for making false or misleading representations to customers and retailers regarding consumer guarantee rights.,https://www.accc.gov.au/media-release/hp-to-pay-3-million-for-misleading-consumers-and-retailers
VTG24-83354,AU,Societe Generale Securities Australia Pty Limited,financial services,financial offenses,investor protection violation,2025-09-02,2541303,Australian Securities and Investments Commission,"he company was fined A$3.88 million by the Market Disciplinary Panel (MDP), following an ASIC investigation, for failing to prevent suspicious orders from being placed on the electricity and wheat futures market.",https://www.asic.gov.au/about-asic/news-centre/find-a-media-release/2025-releases/25-189mr-societe-generale-securities-australia-fined-3-88-million-for-market-gatekeeper-failures/
VTG24-67752,AU,Citibank,financial services,financial offenses,banking violation,2017-11-09,2530193,Australian Securities and Investments Commission,"Citibank agreed to refund more than A$3.3 million to around 39,500 current and former customers for failing to refund customers when credit card accounts were closed with an outstanding credit balance.",https://asic.gov.au/about-asic/news-centre/find-a-media-release/2017-releases/17-377mr-citibank-refunds-3-3-million-to-credit-card-customers#!page=151&type=media%20releases
VTG24-67636,AU,Equifax Australia Information Services and Solutions Pty Ltd,miscellaneous services,consumer-protection-related offenses,consumer protection violation,2018-10-02,2526790,Australian Competition and Consumer Commission,The Federal Court ordered that Equifax Australia Information Services and Solutions Pty Ltd pay penalties totalling $3.5 million for misleading and deceptive conduct and unconscionable conduct in relation to credit report services following joint submissions by Equifax and the ACCC.,https://www.accc.gov.au/media-release/equifax-formerly-veda-to-pay-35-million-in-penalties
VTG24-67664,AU,Speed-E-Gas,utilities and power generation,competition-related offenses,anti-competitive practices,2014-10-24,2523958,Australian Competition and Consumer Commission,Speed-E-Gas was fined for participating in a cartel covering liquid petroleum gas cylinders for forklifts.,https://www.accc.gov.au/media-release/court-orders-penalties-of-83-million-for-sydney-forklift-gas-cartel
VTG24-67683,AU,Dunlop Oil & Marine,automotive parts,competition-related offenses,anti-competitive practices,2010-04-14,2482101,Australian Competition and Consumer Commission,The Federal Court in Melbourne ordered four foreign-based suppliers of marine hose to pay penalties exceeding $8.24 million for engaging in cartel conduct.,https://www.accc.gov.au/media-release/8-million-plus-penalty-imposed-on-cartel-members
VTG24-73418,AU,AGL Energy Limited,utilities and power generation,consumer-protection-related offenses,utility service violation,2022-06-28,2424387,Australian Energy Regulator,Three subsidiaries of AGL Energy Limited (AGL) were ordered to pay a total of A$3.5 million in penalties by the Federal Court for breaches of the National Electricity Rules in relation to AGL's conduct during South Australia's state-wide blackout in 2016.,https://www.aer.gov.au/news/articles/news-releases/agl-pay-35-million-penalties-breaching-energy-rules
VTG24-67627,AU,Sony Interactive Entertainment Network Europe Limited,electrical and electronic equipment,consumer-protection-related offenses,consumer protection violation,2020-06-05,2421363,Australian Competition and Consumer Commission,The Federal Court has ordered Sony Interactive Entertainment Network Europe Limited to pay $3.5 million in penalties for making false and misleading representations on its website and in dealings with Australian consumers about their Australian Consumer Law (ACL) rights.,https://www.accc.gov.au/media-release/sony-to-pay-35-million-penalty-for-misrepresenting-playstation-gamers-rights
VTG24-67733,AU,Westpac Banking Corporation,financial services,financial offenses,banking violation,2018-11-09,2401836,Australian Securities and Investments Commission,The Federal Court of Australia ordered Westpac Banking Corporation to pay a pecuniary penalty of A$3.3 million for contravening s12CC of the Australian Securities and Investments Commission Act 2001 (Cth) (ASIC Act) through its involvement in setting Bank Bill Swap Rates in 2010.,https://asic.gov.au/about-asic/news-centre/find-a-media-release/2018-releases/18-341mr-court-orders-penalties-and-other-relief-against-westpac-for-bbsw-conduct#!page=122&type=media%20releases
VTG24-79188,AU,Commonwealth Bank of Australia,financial services,consumer-protection-related offenses,telecommunications violation,2023-05-01,2349449,Australian Communications and Media Authority,The Commonwealth Bank of Australia (CBA) has paid a record AU$3.55 million penalty after it sent more than 65 million emails that did not comply with Australia's spam laws.,https://www.acma.gov.au/sites/default/files/2023-06/Infringement%20notice%20-%20Commonwealth%20Bank%20of%20Australia.pdf
VTG24-67739,AU,Australia and New Zealand Banking Group Limited,financial services,financial offenses,banking violation,2018-04-06,2306403,Australian Securities and Investments Commission,"ASIC accepted an enforceable undertaking (EU) from Australia and New Zealand Banking Group Limited (ANZ) after an investigation found that ANZ had failed to provide documented annual reviews to more than 10,000 Prime Access customers in the period from 2006 to 2013. Among other things, ANZ agreed to make a community benefit payment totalling A$3 million.",https://asic.gov.au/about-asic/news-centre/find-a-media-release/2018-releases/18-092mr-asic-accepts-enforceable-undertaking-from-anz-for-fees-for-no-service-conduct#!page=139&type=media%20releases
VTG24-67677,AU,Apple Pty Ltd,electrical and electronic equipment,consumer-protection-related offenses,consumer protection violation,2012-06-21,2291940,Australian Competition and Consumer Commission,"Following action taken by the Australian Competition and Consumer Commission, the Federal Court ordered Apple Pty Ltd to pay $2.25 million in civil pecuniary penalties for misleading advertising in relation to the promotion of its iPad with WiFi + 4G which has been found to have contravened the Australian Consumer Law.",https://www.accc.gov.au/media-release/apple-pty-ltd-penalised-225-million-for-misleading-%E2%80%9Cipad-with-wifi-4g%E2%80%9D-claims
VTG24-67764,AU,Australia and New Zealand Banking Group Limited,financial services,financial offenses,investor protection violation,2017-03-15,2267940,Australian Securities and Investments Commission,"ASIC accepted enforceable undertakings (EUs) from Westpac Banking Corporation and Australia and New Zealand Banking Group Limited in relation to the banks' wholesale foreign exchange (FX) businesses. ASIC was concerned that between 1 January 2008 and 30 June 2013, both banks failed to ensure that their systems and controls were adequate to address risks relating to instances of inappropriate conduct identified by ASIC. Among other things, each bank made a A$3 million community benefit payment.",https://asic.gov.au/about-asic/news-centre/find-a-media-release/2017-releases/17-065mr-asic-accepts-enforceable-undertakings-from-westpac-and-anz-to-address-inadequacies-within-their-wholesale-fx-businesses#!page=172&type=media%20releases
VTG24-67766,AU,Westpac Banking Corporation,financial services,financial offenses,investor protection violation,2017-03-15,2267940,Australian Securities and Investments Commission,"ASIC accepted enforceable undertakings (EUs) from Westpac Banking Corporation and Australia and New Zealand Banking Group Limited in relation to the banks' wholesale foreign exchange (FX) businesses. ASIC was concerned that between 1 January 2008 and 30 June 2013, both banks failed to ensure that their systems and controls were adequate to address risks relating to instances of inappropriate conduct identified by ASIC. Among other things, each bank made a A$3 million community benefit payment.",https://asic.gov.au/about-asic/news-centre/find-a-media-release/2017-releases/17-065mr-asic-accepts-enforceable-undertakings-from-westpac-and-anz-to-address-inadequacies-within-their-wholesale-fx-businesses#!page=172&type=media%20releases
